,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
RPS4Y12,1.64E-108,0.597741894,0.979,0.531,4.30E-104,13,RPS4Y1
NRIP11,4.95E-108,0.480290099,0.757,0.271,1.30E-103,13,NRIP1
AC092683.1,5.80E-107,0.310711439,0.425,0.093,1.52E-102,13,AC092683.1
RPL10A1,3.00E-106,0.267267648,1,0.988,7.85E-102,13,RPL10A
RAB13,4.67E-105,0.356960136,0.562,0.148,1.22E-100,13,RAB13
YBX32,2.26E-103,0.508925702,0.987,0.727,5.91E-99,13,YBX3
ARID1B1,6.51E-102,0.525852407,0.934,0.577,1.70E-97,13,ARID1B
AC138649.11,1.44E-100,0.337007195,0.488,0.124,3.78E-96,13,AC138649.1
ENO12,2.12E-99,0.411552391,0.997,0.858,5.54E-95,13,ENO1
SMARCA2,3.74E-99,0.46722917,0.757,0.291,9.78E-95,13,SMARCA2
SATB1-AS1,1.72E-98,0.257551563,0.354,0.072,4.50E-94,13,SATB1-AS1
SNHG73,6.65E-98,0.475340071,0.971,0.627,1.74E-93,13,SNHG7
SEPTIN11,7.17E-98,0.419891913,0.615,0.194,1.88E-93,13,SEPTIN11
STARD4-AS1,7.61E-98,0.295486602,0.398,0.089,1.99E-93,13,STARD4-AS1
HSPB14,1.24E-96,0.457462846,0.76,0.283,3.25E-92,13,HSPB1
PARP11,3.80E-96,0.417241694,0.678,0.235,9.95E-92,13,PARP1
AC008875.3,3.95E-95,0.40377516,0.641,0.209,1.03E-90,13,AC008875.3
LARS,4.38E-95,0.451510614,0.72,0.276,1.15E-90,13,LARS
CCNG1,6.29E-95,0.425954457,0.657,0.232,1.65E-90,13,CCNG1
CEP290,1.00E-94,0.351906307,0.483,0.128,2.62E-90,13,CEP290
RHOBTB3,2.05E-94,0.293782972,0.422,0.1,5.35E-90,13,RHOBTB3
ERGIC1,7.92E-94,0.410664317,0.657,0.229,2.07E-89,13,ERGIC1
GABPB1-AS1,1.04E-93,0.50733058,0.763,0.312,2.72E-89,13,GABPB1-AS1
CD343,3.39E-93,0.443481315,0.71,0.233,8.88E-89,13,CD34
SERPINB11,1.01E-91,0.444499229,1,0.817,2.65E-87,13,SERPINB1
IFITM31,2.37E-91,0.518974223,0.871,0.421,6.21E-87,13,IFITM3
SELENOP1,7.18E-91,0.291109916,0.433,0.102,1.88E-86,13,SELENOP
TARBP1,7.90E-90,0.348745499,0.53,0.155,2.07E-85,13,TARBP1
ST8SIA6,1.02E-89,0.270936382,0.377,0.085,2.68E-85,13,ST8SIA6
LATS2,1.24E-89,0.386605149,0.602,0.197,3.24E-85,13,LATS2
RPAP2,1.34E-89,0.355508149,0.52,0.152,3.51E-85,13,RPAP2
EEF2,7.19E-89,0.292900145,1,0.953,1.88E-84,13,EEF2
DIPK1B1,4.07E-87,0.269379885,0.385,0.09,1.06E-82,13,DIPK1B
EIF2AK2,7.48E-87,0.454024784,0.694,0.27,1.96E-82,13,EIF2AK2
IGLL13,2.38E-86,0.337865174,0.567,0.159,6.22E-82,13,IGLL1
PRDX12,3.69E-86,0.474795848,0.889,0.55,9.65E-82,13,PRDX1
BZW21,7.07E-86,0.412492591,0.683,0.259,1.85E-81,13,BZW2
PAICS1,1.82E-85,0.335985017,0.504,0.148,4.77E-81,13,PAICS
NME22,2.46E-85,0.354677948,0.997,0.909,6.44E-81,13,NME2
H1F01,1.71E-84,0.367148591,0.512,0.15,4.47E-80,13,H1F0
EEF1G1,1.26E-83,0.274404353,1,0.978,3.29E-79,13,EEF1G
ZMAT1,2.16E-83,0.313693882,0.449,0.122,5.65E-79,13,ZMAT1
LINC00539,4.87E-83,0.267738031,0.396,0.098,1.27E-78,13,LINC00539
NRXN2,9.80E-83,0.273914808,0.388,0.094,2.56E-78,13,NRXN2
EAF23,1.13E-82,0.387828309,0.731,0.276,2.97E-78,13,EAF2
PRKDC1,1.54E-82,0.424087625,0.71,0.282,4.03E-78,13,PRKDC
TNFSF13B1,2.22E-82,0.426824164,0.728,0.269,5.81E-78,13,TNFSF13B
RBM3,1.51E-81,0.327038094,1,0.888,3.95E-77,13,RBM3
BEX32,1.56E-81,0.305378805,0.467,0.129,4.07E-77,13,BEX3
KCNQ1OT1,3.58E-81,0.51467505,0.541,0.183,9.37E-77,13,KCNQ1OT1
RSL1D11,6.64E-81,0.408926594,0.929,0.657,1.74E-76,13,RSL1D1
ANKRD282,7.78E-81,0.46966378,0.984,0.728,2.04E-76,13,ANKRD28
HSD17B12,8.41E-81,0.326520705,0.528,0.164,2.20E-76,13,HSD17B12
TRIM582,1.52E-80,0.266977044,0.393,0.098,3.98E-76,13,TRIM58
CAPRIN1,1.55E-80,0.403146366,0.752,0.311,4.05E-76,13,CAPRIN1
LUC7L3,1.61E-80,0.447620485,0.918,0.55,4.22E-76,13,LUC7L3
FAM117A1,2.19E-80,0.342746917,0.53,0.167,5.74E-76,13,FAM117A
SMIM244,2.23E-80,0.412375964,0.749,0.266,5.84E-76,13,SMIM24
MGST12,8.07E-80,0.482801404,0.887,0.451,2.11E-75,13,MGST1
TCEAL41,3.19E-79,0.379970601,0.633,0.227,8.35E-75,13,TCEAL4
JUP,4.88E-79,0.301307266,0.48,0.139,1.28E-74,13,JUP
HSPD11,5.21E-79,0.44764984,0.887,0.521,1.36E-74,13,HSPD1
RAB341,8.50E-79,0.2899125,0.443,0.123,2.22E-74,13,RAB34
GNPTAB,8.80E-79,0.40379757,0.675,0.266,2.30E-74,13,GNPTAB
SSBP22,1.02E-78,0.373811811,0.625,0.224,2.66E-74,13,SSBP2
IL183,1.06E-77,0.392571009,0.686,0.263,2.77E-73,13,IL18
APPL1,1.24E-77,0.403461837,0.731,0.308,3.24E-73,13,APPL1
TAOK3,2.71E-77,0.43480621,0.879,0.514,7.10E-73,13,TAOK3
ETV61,1.16E-76,0.416347048,0.763,0.33,3.04E-72,13,ETV6
PAN3,2.12E-76,0.361470471,0.625,0.228,5.54E-72,13,PAN3
ABCC1,2.71E-76,0.294094027,0.435,0.123,7.09E-72,13,ABCC1
GIHCG4,1.52E-75,0.474029887,0.934,0.508,3.97E-71,13,GIHCG
USP9Y,6.08E-75,0.262699554,0.364,0.091,1.59E-70,13,USP9Y
ENOSF1,1.53E-74,0.253424125,0.359,0.089,4.01E-70,13,ENOSF1
ANKRD36C1,1.57E-74,0.351051606,0.575,0.196,4.10E-70,13,ANKRD36C
LYRM7,2.27E-74,0.265705951,0.396,0.106,5.95E-70,13,LYRM7
NPM12,2.38E-74,0.294505126,1,0.955,6.22E-70,13,NPM1
DNAJC1,2.60E-74,0.373074258,0.699,0.271,6.81E-70,13,DNAJC1
CALHM61,3.54E-74,0.382144628,0.686,0.268,9.25E-70,13,CALHM6
GALNT7,5.47E-74,0.312579357,0.493,0.155,1.43E-69,13,GALNT7
IRAK31,6.92E-74,0.386984605,0.681,0.261,1.81E-69,13,IRAK3
TOMM20,1.39E-73,0.336130416,0.984,0.816,3.63E-69,13,TOMM20
GNB4,3.94E-73,0.32142266,0.525,0.173,1.03E-68,13,GNB4
PRSS573,7.23E-73,0.438418343,0.889,0.394,1.89E-68,13,PRSS57
DENR,8.43E-73,0.39011736,0.778,0.348,2.21E-68,13,DENR
C1QTNF43,1.25E-72,0.360284661,0.675,0.226,3.27E-68,13,C1QTNF4
RHEX,1.93E-72,0.270509793,0.293,0.065,5.05E-68,13,RHEX
HIST1H1D1,1.24E-71,0.435939885,0.702,0.288,3.24E-67,13,HIST1H1D
YWHAE1,1.68E-71,0.377850921,0.95,0.661,4.39E-67,13,YWHAE
ST131,2.52E-71,0.348797036,0.96,0.736,6.60E-67,13,ST13
FAM98B,3.73E-71,0.266818199,0.422,0.12,9.77E-67,13,FAM98B
STRBP,2.55E-70,0.292773923,0.443,0.134,6.68E-66,13,STRBP
CHD9,5.06E-70,0.411900979,0.799,0.39,1.33E-65,13,CHD9
DNAJC10,6.64E-70,0.330305057,0.501,0.168,1.74E-65,13,DNAJC10
CPT1A,7.47E-70,0.360314973,0.628,0.245,1.95E-65,13,CPT1A
NME12,2.26E-69,0.346953098,0.641,0.241,5.91E-65,13,NME1
PNISR,5.24E-69,0.329988978,0.989,0.855,1.37E-64,13,PNISR
SCCPDH2,2.73E-68,0.336539788,0.62,0.233,7.14E-64,13,SCCPDH
RNF220,3.29E-68,0.366480939,0.644,0.265,8.60E-64,13,RNF220
ZNF326,4.20E-68,0.385944683,0.739,0.324,1.10E-63,13,ZNF326
TXN2,8.10E-68,0.344748821,0.992,0.835,2.12E-63,13,TXN
PHF14,1.02E-67,0.359698296,0.665,0.269,2.68E-63,13,PHF14
TMEM65,2.23E-67,0.251031556,0.393,0.11,5.83E-63,13,TMEM65
ZRANB2,4.87E-67,0.39623286,0.85,0.483,1.27E-62,13,ZRANB2
ZNF222,1.86E-66,0.35533426,0.654,0.264,4.88E-62,13,ZNF22
FBL1,3.51E-66,0.39074535,0.813,0.428,9.20E-62,13,FBL
MIB1,7.91E-66,0.302485571,0.462,0.15,2.07E-61,13,MIB1
GPATCH2L,1.71E-65,0.364829777,0.62,0.249,4.46E-61,13,GPATCH2L
ZBTB44,1.90E-65,0.325123282,0.567,0.21,4.98E-61,13,ZBTB44
FNDC3B,2.42E-65,0.354156346,0.636,0.249,6.32E-61,13,FNDC3B
RNASEH2B2,3.27E-65,0.382389233,0.781,0.37,8.56E-61,13,RNASEH2B
EPRS,5.03E-65,0.326830784,0.567,0.211,1.32E-60,13,EPRS
PTMS2,1.05E-64,0.351019524,0.617,0.23,2.75E-60,13,PTMS
TFEC,1.54E-64,0.289138545,0.467,0.152,4.03E-60,13,TFEC
KDM5B1,2.30E-64,0.408882073,0.776,0.373,6.03E-60,13,KDM5B
GTF2I,2.51E-64,0.388347917,0.836,0.486,6.56E-60,13,GTF2I
PRKACB1,4.57E-64,0.341293085,0.62,0.247,1.20E-59,13,PRKACB
RPS52,1.05E-63,0.267763323,1,0.981,2.75E-59,13,RPS5
MRPS31,3.91E-63,0.303753277,0.499,0.172,1.02E-58,13,MRPS31
SEPTIN62,5.89E-63,0.383031628,0.926,0.619,1.54E-58,13,SEPTIN6
FBXO22,9.92E-63,0.275115726,0.406,0.123,2.60E-58,13,FBXO22
SYPL11,1.56E-62,0.334010314,0.675,0.281,4.09E-58,13,SYPL1
BBX,2.96E-62,0.345027556,0.636,0.26,7.75E-58,13,BBX
RPL7L1,4.64E-62,0.351607991,0.683,0.303,1.21E-57,13,RPL7L1
RERE,4.73E-62,0.345440684,0.633,0.258,1.24E-57,13,RERE
LUZP1,5.14E-62,0.321835472,0.591,0.224,1.34E-57,13,LUZP1
SUGP21,5.53E-62,0.344076537,0.644,0.267,1.45E-57,13,SUGP2
MAN1A1,8.74E-62,0.287627679,0.522,0.182,2.29E-57,13,MAN1A1
CEP170,4.12E-61,0.345478625,0.62,0.257,1.08E-56,13,CEP170
SINHCAF2,4.78E-61,0.338476981,0.675,0.286,1.25E-56,13,SINHCAF
H2AFY2,5.44E-61,0.336058182,0.984,0.818,1.42E-56,13,H2AFY
ZNRF12,1.55E-60,0.289864478,0.493,0.172,4.07E-56,13,ZNRF1
CD992,2.50E-60,0.349914481,0.992,0.821,6.53E-56,13,CD99
HINT12,3.33E-60,0.288774435,1,0.927,8.71E-56,13,HINT1
NCOA71,3.35E-60,0.356874968,0.668,0.282,8.76E-56,13,NCOA7
APEX12,3.90E-60,0.374581148,0.887,0.536,1.02E-55,13,APEX1
NUCB23,2.07E-59,0.389983933,0.953,0.67,5.42E-55,13,NUCB2
SERPINB62,2.90E-59,0.364323458,0.792,0.414,7.60E-55,13,SERPINB6
SAP301,9.51E-59,0.333129866,0.62,0.249,2.49E-54,13,SAP30
ATXN2,9.74E-58,0.275362574,0.478,0.167,2.55E-53,13,ATXN2
GSE1,9.91E-58,0.309079955,0.557,0.215,2.59E-53,13,GSE1
AFF1,1.98E-57,0.318133243,0.551,0.216,5.19E-53,13,AFF1
SYNGR13,2.42E-57,0.319038581,0.697,0.287,6.34E-53,13,SYNGR1
ABCE1,4.65E-57,0.292675633,0.538,0.203,1.22E-52,13,ABCE1
SELL,9.91E-57,0.397439181,0.858,0.516,2.59E-52,13,SELL
PBX3,1.96E-56,0.26498129,0.459,0.154,5.12E-52,13,PBX3
SERBP1,2.22E-56,0.303890309,0.945,0.813,5.80E-52,13,SERBP1
IFI61,3.20E-56,0.356236543,0.567,0.227,8.38E-52,13,IFI6
SSB,3.40E-56,0.370231435,0.807,0.485,8.90E-52,13,SSB
TAF7,3.73E-56,0.353973038,0.839,0.497,9.75E-52,13,TAF7
CLNS1A1,9.76E-56,0.325113094,0.66,0.294,2.55E-51,13,CLNS1A
PEBP12,1.04E-55,0.349014582,0.9,0.625,2.73E-51,13,PEBP1
AZU12,1.07E-55,0.310373434,0.602,0.221,2.79E-51,13,AZU1
ESD1,1.20E-55,0.325689706,0.683,0.311,3.15E-51,13,ESD
IL1RAP,1.21E-55,0.277706941,0.414,0.138,3.18E-51,13,IL1RAP
CHML,1.43E-55,0.262114982,0.422,0.14,3.74E-51,13,CHML
ARID2,1.62E-55,0.288627375,0.507,0.189,4.24E-51,13,ARID2
DARS,1.01E-54,0.320283149,0.607,0.26,2.65E-50,13,DARS
ATXN7L3B,1.31E-54,0.362701529,0.797,0.447,3.44E-50,13,ATXN7L3B
WDR43,1.97E-54,0.320144464,0.631,0.272,5.16E-50,13,WDR43
LRPPRC,3.72E-54,0.288588646,0.507,0.193,9.73E-50,13,LRPPRC
CXXC51,4.64E-54,0.287493254,0.549,0.212,1.21E-49,13,CXXC5
HOXA10,8.39E-54,0.250227836,0.398,0.129,2.19E-49,13,HOXA10
TOP2B,2.08E-53,0.312274246,0.633,0.274,5.45E-49,13,TOP2B
TBL1XR1,3.74E-53,0.305130821,0.594,0.25,9.79E-49,13,TBL1XR1
CFAP298,4.09E-53,0.286495397,0.512,0.197,1.07E-48,13,CFAP298
TSC22D13,7.67E-53,0.357959831,0.604,0.25,2.01E-48,13,TSC22D1
BST21,1.02E-52,0.352133538,0.831,0.499,2.67E-48,13,BST2
MBOAT7,1.61E-52,0.322174267,0.689,0.311,4.22E-48,13,MBOAT7
VAV3,2.29E-52,0.2505937,0.425,0.145,5.99E-48,13,VAV3
TRIM56,6.44E-52,0.309316448,0.544,0.22,1.69E-47,13,TRIM56
RBM28,7.65E-52,0.259981657,0.409,0.14,2.00E-47,13,RBM28
BRWD1,1.01E-51,0.309527267,0.573,0.241,2.64E-47,13,BRWD1
BMI1,2.05E-51,0.277367255,0.488,0.184,5.37E-47,13,BMI1
ATRX,2.14E-51,0.365981102,0.805,0.506,5.59E-47,13,ATRX
MT-ND6,2.35E-51,0.321829005,0.67,0.293,6.14E-47,13,MT-ND6
PLAGL1,2.93E-51,0.278059059,0.501,0.191,7.68E-47,13,PLAGL1
SMARCC1,4.80E-51,0.322711602,0.646,0.297,1.26E-46,13,SMARCC1
G3BP1,7.69E-51,0.30055689,0.615,0.266,2.01E-46,13,G3BP1
CALCOCO21,9.22E-51,0.348671334,0.765,0.411,2.41E-46,13,CALCOCO2
SET1,1.07E-50,0.255437648,0.995,0.903,2.79E-46,13,SET
STOM2,1.88E-50,0.26424973,0.485,0.182,4.93E-46,13,STOM
NOP532,3.00E-50,0.261678381,0.989,0.869,7.86E-46,13,NOP53
SFPQ,7.84E-50,0.304199626,0.968,0.808,2.05E-45,13,SFPQ
ABHD2,1.15E-49,0.266718904,0.491,0.188,3.01E-45,13,ABHD2
TMEM14C2,1.21E-49,0.326045215,0.77,0.419,3.16E-45,13,TMEM14C
SLC39A10,2.63E-49,0.282193861,0.509,0.2,6.88E-45,13,SLC39A10
DDX1,5.59E-49,0.264290845,0.48,0.185,1.46E-44,13,DDX1
SPN1,8.52E-49,0.343639313,0.852,0.529,2.23E-44,13,SPN
KAT6B,1.03E-48,0.330061832,0.712,0.349,2.69E-44,13,KAT6B
EIF2S3,1.05E-48,0.294108743,0.916,0.692,2.75E-44,13,EIF2S3
PHF3,1.14E-48,0.336822316,0.781,0.442,2.99E-44,13,PHF3
ATP5F1A,2.86E-48,0.315014632,0.892,0.617,7.49E-44,13,ATP5F1A
PNN1,7.86E-48,0.312245598,0.945,0.747,2.06E-43,13,PNN
DKC1,1.29E-47,0.260707907,0.462,0.176,3.37E-43,13,DKC1
FUBP1,1.94E-47,0.30544742,0.617,0.286,5.09E-43,13,FUBP1
DUSP61,2.24E-47,0.398168953,0.768,0.428,5.87E-43,13,DUSP6
TARDBP,2.53E-47,0.289041191,0.573,0.248,6.63E-43,13,TARDBP
ILF31,3.12E-47,0.316761063,0.757,0.401,8.17E-43,13,ILF3
SUGT1,3.13E-47,0.295405201,0.602,0.27,8.19E-43,13,SUGT1
TTC14,3.84E-47,0.289548968,0.551,0.235,1.01E-42,13,TTC14
PARP141,4.24E-47,0.294451348,0.53,0.22,1.11E-42,13,PARP14
CSNK2A1,4.31E-47,0.290459008,0.628,0.286,1.13E-42,13,CSNK2A1
PIK3R1,4.79E-47,0.334215127,0.929,0.674,1.25E-42,13,PIK3R1
IPO7,6.39E-47,0.266305817,0.475,0.186,1.67E-42,13,IPO7
THOC2,6.53E-47,0.305057776,0.636,0.291,1.71E-42,13,THOC2
TTC19,6.56E-47,0.267232469,0.525,0.216,1.72E-42,13,TTC19
PHB,7.37E-47,0.291046204,0.615,0.28,1.93E-42,13,PHB
MACF1,1.84E-46,0.345680688,0.828,0.526,4.82E-42,13,MACF1
CERS6,9.42E-46,0.266758276,0.515,0.212,2.46E-41,13,CERS6
GNAQ,1.07E-45,0.332124246,0.734,0.4,2.80E-41,13,GNAQ
IFI161,1.35E-45,0.343202437,0.739,0.42,3.52E-41,13,IFI16
PHIP,1.35E-45,0.361893694,0.77,0.478,3.54E-41,13,PHIP
CCT3,2.11E-45,0.303181463,0.644,0.312,5.52E-41,13,CCT3
TAF9,2.25E-45,0.302488961,0.649,0.313,5.88E-41,13,TAF9
LDHB3,5.91E-45,0.308118375,0.987,0.783,1.55E-40,13,LDHB
KLHL24,6.50E-45,0.287011432,0.554,0.244,1.70E-40,13,KLHL24
DAP3,6.71E-45,0.276695062,0.546,0.24,1.75E-40,13,DAP3
NSRP1,7.22E-45,0.283557603,0.554,0.239,1.89E-40,13,NSRP1
RBM25,9.93E-45,0.308598019,0.9,0.683,2.60E-40,13,RBM25
KLF9,1.02E-44,0.270485313,0.485,0.194,2.67E-40,13,KLF9
MED13L,2.86E-44,0.338285225,0.86,0.587,7.50E-40,13,MED13L
RALA,3.37E-44,0.259435028,0.533,0.225,8.81E-40,13,RALA
ZKSCAN1,4.28E-44,0.262801238,0.48,0.194,1.12E-39,13,ZKSCAN1
PHACTR2,5.55E-44,0.266842925,0.509,0.211,1.45E-39,13,PHACTR2
NHP22,6.49E-44,0.301133431,0.697,0.344,1.70E-39,13,NHP2
SETD2,9.51E-44,0.309395042,0.615,0.294,2.49E-39,13,SETD2
NREP2,1.39E-43,0.26539946,0.528,0.22,3.63E-39,13,NREP
CCDC88A2,1.46E-43,0.338508211,0.786,0.459,3.82E-39,13,CCDC88A
TMEM2051,1.58E-43,0.274509778,0.567,0.252,4.14E-39,13,TMEM205
REST,2.69E-43,0.304570852,0.628,0.302,7.04E-39,13,REST
NUDT3,4.67E-43,0.274099409,0.538,0.235,1.22E-38,13,NUDT3
ITPR2,7.89E-43,0.266243351,0.472,0.193,2.06E-38,13,ITPR2
DDAH23,1.79E-42,0.298699733,0.673,0.316,4.69E-38,13,DDAH2
LEPROT,2.32E-42,0.295046813,0.697,0.345,6.07E-38,13,LEPROT
HNRNPU1,2.86E-42,0.260071926,0.989,0.891,7.49E-38,13,HNRNPU
LRRC58,3.03E-42,0.255632696,0.475,0.196,7.93E-38,13,LRRC58
CCDC18-AS1,3.06E-42,0.259158771,0.509,0.214,8.02E-38,13,CCDC18-AS1
PA2G41,4.55E-42,0.304132677,0.876,0.635,1.19E-37,13,PA2G4
BDP1,6.04E-42,0.312776585,0.654,0.328,1.58E-37,13,BDP1
CPSF6,7.41E-42,0.269931009,0.578,0.266,1.94E-37,13,CPSF6
ZNF292,1.09E-41,0.301908892,0.683,0.34,2.85E-37,13,ZNF292
MTF2,1.12E-41,0.271396695,0.554,0.25,2.92E-37,13,MTF2
CCT41,1.82E-41,0.3014002,0.781,0.455,4.76E-37,13,CCT4
ATF7IP21,1.88E-41,0.273422298,0.57,0.257,4.93E-37,13,ATF7IP2
TWISTNB,2.02E-41,0.28859823,0.66,0.313,5.28E-37,13,TWISTNB
TTC37,2.93E-41,0.250203344,0.456,0.187,7.67E-37,13,TTC37
NOP581,3.23E-41,0.294391122,0.652,0.321,8.45E-37,13,NOP58
ATF7IP,7.82E-41,0.278571743,0.583,0.273,2.05E-36,13,ATF7IP
CANX,8.07E-41,0.293179154,0.884,0.611,2.11E-36,13,CANX
PCM11,9.99E-41,0.313617576,0.786,0.482,2.61E-36,13,PCM1
COMMD7,1.95E-40,0.28526542,0.652,0.329,5.10E-36,13,COMMD7
RIF11,2.80E-40,0.277836334,0.546,0.246,7.31E-36,13,RIF1
SNRPE1,2.96E-40,0.283349486,0.863,0.593,7.74E-36,13,SNRPE
DUSP10,3.79E-40,0.287755753,0.599,0.285,9.93E-36,13,DUSP10
FKBP5,4.64E-40,0.271535871,0.57,0.263,1.21E-35,13,FKBP5
PDS5A,4.90E-40,0.259677985,0.554,0.253,1.28E-35,13,PDS5A
NMI,5.21E-40,0.283344705,0.604,0.298,1.36E-35,13,NMI
CAMLG,5.35E-40,0.285612835,0.654,0.328,1.40E-35,13,CAMLG
FNBP4,9.92E-40,0.278753272,0.681,0.343,2.60E-35,13,FNBP4
INO80D,9.95E-40,0.257809205,0.485,0.21,2.60E-35,13,INO80D
DDX17,1.42E-39,0.280253963,0.939,0.769,3.71E-35,13,DDX17
GRHPR,2.20E-39,0.256906927,0.609,0.287,5.77E-35,13,GRHPR
NKTR,2.25E-39,0.305690186,0.86,0.598,5.89E-35,13,NKTR
MTDH,3.38E-39,0.257989487,0.939,0.753,8.85E-35,13,MTDH
TRIM44,5.25E-39,0.268497864,0.565,0.265,1.37E-34,13,TRIM44
ZMYM2,6.19E-39,0.265454396,0.599,0.283,1.62E-34,13,ZMYM2
CAT2,6.66E-39,0.310087731,0.778,0.475,1.74E-34,13,CAT
CHD4,1.13E-38,0.301827216,0.736,0.417,2.95E-34,13,CHD4
EPB41L4A-AS11,1.60E-38,0.275613956,0.689,0.353,4.19E-34,13,EPB41L4A-AS1
BCLAF1,3.20E-38,0.269640281,0.937,0.782,8.36E-34,13,BCLAF1
RICTOR,4.01E-38,0.27052878,0.557,0.262,1.05E-33,13,RICTOR
LY6E1,4.06E-38,0.303024529,0.815,0.519,1.06E-33,13,LY6E
ERGIC3,4.78E-38,0.256128976,0.573,0.274,1.25E-33,13,ERGIC3
LAT23,4.81E-38,0.26126756,0.683,0.325,1.26E-33,13,LAT2
TMEM173,6.06E-38,0.266613025,0.602,0.291,1.59E-33,13,TMEM173
GOLGB1,8.21E-38,0.291223633,0.646,0.325,2.15E-33,13,GOLGB1
SECISBP2,9.06E-38,0.265787522,0.533,0.248,2.37E-33,13,SECISBP2
KTN1,1.31E-37,0.278682517,0.868,0.645,3.42E-33,13,KTN1
NIPBL,1.66E-37,0.292345099,0.66,0.345,4.34E-33,13,NIPBL
ESYT2,1.75E-37,0.252915732,0.562,0.263,4.58E-33,13,ESYT2
TTC3,2.54E-37,0.30124483,0.807,0.515,6.64E-33,13,TTC3
RB1CC1,3.17E-37,0.315468427,0.699,0.41,8.30E-33,13,RB1CC1
SREK1,4.91E-37,0.303040307,0.739,0.447,1.28E-32,13,SREK1
ZCRB1,8.17E-37,0.270503374,0.62,0.307,2.14E-32,13,ZCRB1
MEF2C4,8.76E-37,0.27238627,0.633,0.301,2.29E-32,13,MEF2C
INPP5D,1.34E-36,0.270834885,0.617,0.31,3.51E-32,13,INPP5D
FXR1,2.27E-36,0.278752443,0.85,0.584,5.94E-32,13,FXR1
ITPR1,2.43E-36,0.251587534,0.546,0.248,6.36E-32,13,ITPR1
FGFR1OP2,2.55E-36,0.270753602,0.639,0.331,6.68E-32,13,FGFR1OP2
HMGA14,3.12E-36,0.290934499,0.765,0.462,8.16E-32,13,HMGA1
PRPF38B,3.28E-36,0.286508554,0.826,0.582,8.59E-32,13,PRPF38B
PUM1,3.95E-36,0.255883307,0.62,0.308,1.03E-31,13,PUM1
EWSR11,4.86E-36,0.285811542,0.784,0.477,1.27E-31,13,EWSR1
KPNA4,5.54E-36,0.266522488,0.636,0.327,1.45E-31,13,KPNA4
RALBP1,8.38E-36,0.290714518,0.726,0.442,2.19E-31,13,RALBP1
KRR1,8.97E-36,0.260226336,0.633,0.317,2.35E-31,13,KRR1
BPTF,1.11E-35,0.299210924,0.799,0.522,2.89E-31,13,BPTF
AMD11,1.94E-35,0.264896386,0.931,0.747,5.07E-31,13,AMD1
CFDP1,3.78E-35,0.258408896,0.609,0.303,9.90E-31,13,CFDP1
SRP72,3.83E-35,0.276137963,0.739,0.449,1.00E-30,13,SRP72
MIR181A1HG1,5.53E-35,0.256612482,0.641,0.299,1.45E-30,13,MIR181A1HG
H1FX2,1.46E-34,0.289494659,0.921,0.791,3.82E-30,13,H1FX
GSN2,1.52E-34,0.25365476,0.551,0.262,3.97E-30,13,GSN
CLINT1,7.84E-34,0.285118418,0.76,0.477,2.05E-29,13,CLINT1
UBE2J11,2.65E-33,0.27017502,0.718,0.416,6.95E-29,13,UBE2J1
UPF2,2.94E-33,0.269618176,0.778,0.464,7.70E-29,13,UPF2
MPG2,4.43E-33,0.250360136,0.662,0.335,1.16E-28,13,MPG
CNTRL1,4.75E-33,0.256214809,0.596,0.303,1.24E-28,13,CNTRL
KPNB11,5.92E-33,0.271922043,0.636,0.346,1.55E-28,13,KPNB1
NFE2L2,9.13E-33,0.270103524,0.604,0.319,2.39E-28,13,NFE2L2
NDUFC1,1.10E-32,0.252700911,0.681,0.369,2.88E-28,13,NDUFC1
AC103591.31,1.53E-32,0.334801345,0.884,0.706,4.01E-28,13,AC103591.3
CCT22,2.93E-32,0.266531269,0.712,0.415,7.67E-28,13,CCT2
HADHA,3.36E-32,0.266744605,0.805,0.555,8.80E-28,13,HADHA
SNHG3,3.76E-32,0.289112161,0.665,0.39,9.83E-28,13,SNHG3
ATP5MC11,1.99E-30,0.254162688,0.683,0.399,5.21E-26,13,ATP5MC1
CUX1,3.59E-30,0.253232299,0.715,0.414,9.40E-26,13,CUX1
LRRC75A,4.27E-30,0.251904543,0.375,0.159,1.12E-25,13,LRRC75A
C1QBP1,6.93E-30,0.257991219,0.794,0.515,1.81E-25,13,C1QBP
ITGA42,1.27E-29,0.25676269,0.865,0.622,3.32E-25,13,ITGA4
CCT8,1.87E-29,0.252978562,0.752,0.492,4.89E-25,13,CCT8
TPR1,2.14E-29,0.264091909,0.72,0.456,5.59E-25,13,TPR
SNHG321,3.91E-29,0.252516053,0.807,0.553,1.02E-24,13,SNHG32
HNRNPR1,5.25E-29,0.250333288,0.813,0.55,1.37E-24,13,HNRNPR
EIF3J,5.49E-29,0.253264514,0.691,0.415,1.44E-24,13,EIF3J
METAP2,8.86E-29,0.250457769,0.736,0.466,2.32E-24,13,METAP2
SORL1,1.04E-27,0.274026494,0.646,0.373,2.73E-23,13,SORL1
SOX45,1.26E-27,0.278046256,0.908,0.63,3.30E-23,13,SOX4
AKAP9,6.50E-26,0.251543821,0.773,0.548,1.70E-21,13,AKAP9
EGR13,6.28E-23,0.25956654,0.525,0.282,1.64E-18,13,EGR1
HLA-DRA4,2.04E-21,0.256375768,1,0.815,5.33E-17,13,HLA-DRA
